Ceremony	Year	Class	Category	Movie	Name	Nominees	Winner	Detail	Note
87	2014	Title	ANIMATED FEATURE FILM	Big Hero 6	Don Hall, Chris Williams and Roy Conli	Don Hall|Chris Williams|Roy Conli	True		
87	2014	Title	ANIMATED FEATURE FILM	The Boxtrolls	Anthony Stacchi, Graham Annable and Travis Knight	Anthony Stacchi|Graham Annable|Travis Knight			
87	2014	Title	ANIMATED FEATURE FILM	How to Train Your Dragon 2	Dean DeBlois and Bonnie Arnold	Dean DeBlois|Bonnie Arnold			
87	2014	Title	ANIMATED FEATURE FILM	Song of the Sea	Tomm Moore and Paul Young	Tomm Moore|Paul Young			
87	2014	Title	ANIMATED FEATURE FILM	The Tale of the Princess Kaguya	Isao Takahata and Yoshiaki Nishimura	Isao Takahata|Yoshiaki Nishimura			
87	2014	Production	CINEMATOGRAPHY	Birdman or (The Unexpected Virtue of Ignorance)	Emmanuel Lubezki	Emmanuel Lubezki	True		
87	2014	Production	CINEMATOGRAPHY	The Grand Budapest Hotel	Robert Yeoman	Robert Yeoman			
87	2014	Production	CINEMATOGRAPHY	Ida	Lukasz Zal and Ryszard Lenczewski	Lukasz Zal|Ryszard Lenczewski			
87	2014	Production	CINEMATOGRAPHY	Mr. Turner	Dick Pope	Dick Pope			
87	2014	Production	CINEMATOGRAPHY	Unbroken	Roger Deakins	Roger Deakins			
87	2014	Production	COSTUME DESIGN	The Grand Budapest Hotel	Milena Canonero	Milena Canonero	True		
87	2014	Production	COSTUME DESIGN	Inherent Vice	Mark Bridges	Mark Bridges			
87	2014	Production	COSTUME DESIGN	Into the Woods	Colleen Atwood	Colleen Atwood			
87	2014	Production	COSTUME DESIGN	Maleficent	Anna B. Sheppard	Anna B. Sheppard			
87	2014	Production	COSTUME DESIGN	Mr. Turner	Jacqueline Durran	Jacqueline Durran			
87	2014	Directing	DIRECTING	Birdman or (The Unexpected Virtue of Ignorance)	Alejandro G. Iñárritu	Alejandro G. Iñárritu	True		
87	2014	Directing	DIRECTING	Boyhood	Richard Linklater	Richard Linklater			
87	2014	Directing	DIRECTING	Foxcatcher	Bennett Miller	Bennett Miller			
87	2014	Directing	DIRECTING	The Grand Budapest Hotel	Wes Anderson	Wes Anderson			
87	2014	Directing	DIRECTING	The Imitation Game	Morten Tyldum	Morten Tyldum			
87	2014	Title	DOCUMENTARY (Feature)	CitizenFour	Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky	Laura Poitras|Mathilde Bonnefoy|Dirk Wilutzky	True		
87	2014	Title	DOCUMENTARY (Feature)	Finding Vivian Maier	John Maloof and Charlie Siskel	John Maloof|Charlie Siskel			
87	2014	Title	DOCUMENTARY (Feature)	Last Days in Vietnam	Rory Kennedy and Keven McAlester	Rory Kennedy|Keven McAlester			
87	2014	Title	DOCUMENTARY (Feature)	The Salt of the Earth	Wim Wenders, Juliano Ribeiro Salgado and David Rosier	Wim Wenders|Juliano Ribeiro Salgado|David Rosier			
87	2014	Title	DOCUMENTARY (Feature)	Virunga	Orlando von Einsiedel and Joanna Natasegara	Orlando von Einsiedel|Joanna Natasegara			
87	2014	Title	DOCUMENTARY (Short Subject)	Crisis Hotline: Veterans Press 1	Ellen Goosenberg Kent and Dana Perry	Ellen Goosenberg Kent|Dana Perry	True		
87	2014	Title	DOCUMENTARY (Short Subject)	Joanna	Aneta Kopacz	Aneta Kopacz			
87	2014	Title	DOCUMENTARY (Short Subject)	Our Curse	Tomasz Sliwinski and Maciej Slesicki	Tomasz Sliwinski|Maciej Slesicki			
87	2014	Title	DOCUMENTARY (Short Subject)	The Reaper (La Parka)	Gabriel Serra Arguello	Gabriel Serra Arguello			
87	2014	Title	DOCUMENTARY (Short Subject)	White Earth	J. Christian Jensen	J. Christian Jensen			
87	2014	Production	FILM EDITING	American Sniper	Joel Cox and Gary D. Roach	Joel Cox|Gary D. Roach			
87	2014	Production	FILM EDITING	Boyhood	Sandra Adair	Sandra Adair			
87	2014	Production	FILM EDITING	The Grand Budapest Hotel	Barney Pilling	Barney Pilling			
87	2014	Production	FILM EDITING	The Imitation Game	William Goldenberg	William Goldenberg			
87	2014	Production	FILM EDITING	Whiplash	Tom Cross	Tom Cross	True		
87	2014	Title	FOREIGN LANGUAGE FILM	Ida	Poland		True		
87	2014	Title	FOREIGN LANGUAGE FILM	Leviathan	Russia				
87	2014	Title	FOREIGN LANGUAGE FILM	Tangerines	Estonia				
87	2014	Title	FOREIGN LANGUAGE FILM	Timbuktu	Mauritania				
87	2014	Title	FOREIGN LANGUAGE FILM	Wild Tales	Argentina				
87	2014	Production	MAKEUP AND HAIRSTYLING	Foxcatcher	Bill Corso and Dennis Liddiard	Bill Corso|Dennis Liddiard			
87	2014	Production	MAKEUP AND HAIRSTYLING	The Grand Budapest Hotel	Frances Hannon and Mark Coulier	Frances Hannon|Mark Coulier	True		
87	2014	Production	MAKEUP AND HAIRSTYLING	Guardians of the Galaxy	Elizabeth Yianni-Georgiou and David White	Elizabeth Yianni-Georgiou|David White			
87	2014	Music	MUSIC (Original Score)	The Grand Budapest Hotel	Alexandre Desplat	Alexandre Desplat	True		
87	2014	Music	MUSIC (Original Score)	The Imitation Game	Alexandre Desplat	Alexandre Desplat			
87	2014	Music	MUSIC (Original Score)	Interstellar	Hans Zimmer	Hans Zimmer			
87	2014	Music	MUSIC (Original Score)	Mr. Turner	Gary Yershon	Gary Yershon			
87	2014	Music	MUSIC (Original Score)	The Theory of Everything	Jóhann Jóhannsson	Jóhann Jóhannsson			
87	2014	Music	MUSIC (Original Song)	The Lego Movie	Music and Lyric by Shawn Patterson	Shawn Patterson		Everything Is Awesome	
87	2014	Music	MUSIC (Original Song)	Selma	Music and Lyric by John Stephens and Lonnie Lynn	John Stephens|Lonnie Lynn	True	Glory	
87	2014	Music	MUSIC (Original Song)	Beyond the Lights	Music and Lyric by Diane Warren	Diane Warren		Grateful	
87	2014	Music	MUSIC (Original Song)	Glen Campbell...I'll Be Me	Music and Lyric by Glen Campbell and Julian Raymond	Glen Campbell|Julian Raymond		I'm Not Gonna Miss You	
87	2014	Music	MUSIC (Original Song)	Begin Again	Music and Lyric by Gregg Alexander and Danielle Brisebois	Gregg Alexander|Danielle Brisebois		Lost Stars	
87	2014	Title	BEST PICTURE	American Sniper	Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers	Clint Eastwood|Robert Lorenz|Andrew Lazar|Bradley Cooper|Peter Morgan			
87	2014	Title	BEST PICTURE	Birdman or (The Unexpected Virtue of Ignorance)	Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers	Alejandro G. Iñárritu|John Lesher|James W. Skotchdopole	True		
87	2014	Title	BEST PICTURE	Boyhood	Richard Linklater and Cathleen Sutherland, Producers	Richard Linklater|Cathleen Sutherland			
87	2014	Title	BEST PICTURE	The Grand Budapest Hotel	Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers	Wes Anderson|Scott Rudin|Steven Rales|Jeremy Dawson			
87	2014	Title	BEST PICTURE	The Imitation Game	Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers	Nora Grossman|Ido Ostrowsky|Teddy Schwarzman			
87	2014	Title	BEST PICTURE	Selma	Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers	Christian Colson|Oprah Winfrey|Dede Gardner|Jeremy Kleiner			
87	2014	Title	BEST PICTURE	The Theory of Everything	Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers	Tim Bevan|Eric Fellner|Lisa Bruce|Anthony McCarten			
87	2014	Title	BEST PICTURE	Whiplash	Jason Blum, Helen Estabrook and David Lancaster, Producers	Jason Blum|Helen Estabrook|David Lancaster			
87	2014	Production	PRODUCTION DESIGN	The Grand Budapest Hotel	Production Design: Adam Stockhausen; Set Decoration: Anna Pinnock	Adam Stockhausen|Anna Pinnock	True		
87	2014	Production	PRODUCTION DESIGN	The Imitation Game	Production Design: Maria Djurkovic; Set Decoration: Tatiana Macdonald	Maria Djurkovic|Tatiana Macdonald			
87	2014	Production	PRODUCTION DESIGN	Interstellar	Production Design: Nathan Crowley; Set Decoration: Gary Fettis	Nathan Crowley|Gary Fettis			
87	2014	Production	PRODUCTION DESIGN	Into the Woods	Production Design: Dennis Gassner; Set Decoration: Anna Pinnock	Dennis Gassner|Anna Pinnock			
87	2014	Production	PRODUCTION DESIGN	Mr. Turner	Production Design: Suzie Davies; Set Decoration: Charlotte Watts	Suzie Davies|Charlotte Watts			
87	2014	Title	SHORT FILM (Animated)	The Bigger Picture	Daisy Jacobs and Christopher Hees	Daisy Jacobs|Christopher Hees			
87	2014	Title	SHORT FILM (Animated)	The Dam Keeper	Robert Kondo and Dice Tsutsumi	Robert Kondo|Dice Tsutsumi			
87	2014	Title	SHORT FILM (Animated)	Feast	Patrick Osborne and Kristina Reed	Patrick Osborne|Kristina Reed	True		
87	2014	Title	SHORT FILM (Animated)	Me and My Moulton	Torill Kove	Torill Kove			
87	2014	Title	SHORT FILM (Animated)	A Single Life	Joris Oprins	Joris Oprins			
87	2014	Title	SHORT FILM (Live Action)	Aya	Oded Binnun and Mihal Brezis	Oded Binnun|Mihal Brezis			
87	2014	Title	SHORT FILM (Live Action)	Boogaloo and Graham	Michael Lennox and Ronan Blaney	Michael Lennox|Ronan Blaney			
87	2014	Title	SHORT FILM (Live Action)	Butter Lamp (La Lampe Au Beurre De Yak)	Hu Wei and Julien Féret	Hu Wei|Julien Féret			
87	2014	Title	SHORT FILM (Live Action)	Parvaneh	Talkhon Hamzavi and Stefan Eichenberger	Talkhon Hamzavi|Stefan Eichenberger			
87	2014	Title	SHORT FILM (Live Action)	The Phone Call	Mat Kirkby and James Lucas	Mat Kirkby|James Lucas	True		
87	2014	Production	SOUND EDITING	American Sniper	Alan Robert Murray and Bub Asman	Alan Robert Murray|Bub Asman	True		
87	2014	Production	SOUND EDITING	Birdman or (The Unexpected Virtue of Ignorance)	Martín Hernández and Aaron Glascock	Martín Hernández|Aaron Glascock			
87	2014	Production	SOUND EDITING	The Hobbit: The Battle of the Five Armies	Brent Burge and Jason Canovas	Brent Burge|Jason Canovas			
87	2014	Production	SOUND EDITING	Interstellar	Richard King	Richard King			
87	2014	Production	SOUND EDITING	Unbroken	Becky Sullivan and Andrew DeCristofaro	Becky Sullivan|Andrew DeCristofaro			
87	2014	Production	SOUND MIXING	American Sniper	John Reitz, Gregg Rudloff and Walt Martin	John Reitz|Gregg Rudloff|Walt Martin			
87	2014	Production	SOUND MIXING	Birdman or (The Unexpected Virtue of Ignorance)	Jon Taylor, Frank A. Montaño and Thomas Varga	Jon Taylor|Frank A. Montaño|Thomas Varga			
87	2014	Production	SOUND MIXING	Interstellar	Gary A. Rizzo, Gregg Landaker and Mark Weingarten	Gary A. Rizzo|Gregg Landaker|Mark Weingarten			
87	2014	Production	SOUND MIXING	Unbroken	Jon Taylor, Frank A. Montaño and David Lee	Jon Taylor|Frank A. Montaño|David Lee			
87	2014	Production	SOUND MIXING	Whiplash	Craig Mann, Ben Wilkins and Thomas Curley	Craig Mann|Ben Wilkins|Thomas Curley	True		
87	2014	Production	VISUAL EFFECTS	Captain America: The Winter Soldier	Dan DeLeeuw, Russell Earl, Bryan Grill and Dan Sudick	Dan DeLeeuw|Russell Earl|Bryan Grill|Dan Sudick			
87	2014	Production	VISUAL EFFECTS	Dawn of the Planet of the Apes	Joe Letteri, Dan Lemmon, Daniel Barrett and Erik Winquist	Joe Letteri|Dan Lemmon|Daniel Barrett|Erik Winquist			
87	2014	Production	VISUAL EFFECTS	Guardians of the Galaxy	Stephane Ceretti, Nicolas Aithadi, Jonathan Fawkner and Paul Corbould	Stephane Ceretti|Nicolas Aithadi|Jonathan Fawkner|Paul Corbould			
87	2014	Production	VISUAL EFFECTS	Interstellar	Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher	Paul Franklin|Andrew Lockley|Ian Hunter|Scott Fisher	True		
87	2014	Production	VISUAL EFFECTS	X-Men: Days of Future Past	Richard Stammers, Lou Pecora, Tim Crosbie and Cameron Waldbauer	Richard Stammers|Lou Pecora|Tim Crosbie|Cameron Waldbauer			
87	2014	Writing	WRITING (Adapted Screenplay)	American Sniper	Written by Jason Hall	Jason Hall			
87	2014	Writing	WRITING (Adapted Screenplay)	The Imitation Game	Written by Graham Moore	Graham Moore	True		
87	2014	Writing	WRITING (Adapted Screenplay)	Inherent Vice	Written for the screen by Paul Thomas Anderson	Paul Thomas Anderson			
87	2014	Writing	WRITING (Adapted Screenplay)	The Theory of Everything	Screenplay by Anthony McCarten	Anthony McCarten			
87	2014	Writing	WRITING (Adapted Screenplay)	Whiplash	Written by Damien Chazelle	Damien Chazelle			
87	2014	Writing	WRITING (Original Screenplay)	Birdman or (The Unexpected Virtue of Ignorance)	Written by Alejandro G. Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Jr. & Armando Bo	Alejandro G. Iñárritu|Nicolás Giacobone|Alexander Dinelaris Jr.|Armando Bo	True		
87	2014	Writing	WRITING (Original Screenplay)	Boyhood	Written by Richard Linklater	Richard Linklater			
87	2014	Writing	WRITING (Original Screenplay)	Foxcatcher	Written by E. Max Frye and Dan Futterman	E. Max Frye|Dan Futterman			
87	2014	Writing	WRITING (Original Screenplay)	The Grand Budapest Hotel	Screenplay by Wes Anderson; Story by Wes Anderson & Hugo Guinness	Wes Anderson|Hugo Guinness			
87	2014	Writing	WRITING (Original Screenplay)	Nightcrawler	Written by Dan Gilroy	Dan Gilroy			
87	2014	Special	JEAN HERSHOLT HUMANITARIAN AWARD		Harry Belafonte	Harry Belafonte	True		
87	2014	Special	HONORARY AWARD			Jean-Claude Carrière	True		
87	2014	Special	HONORARY AWARD			Hayao Miyazaki	True		
87	2014	Special	HONORARY AWARD			Maureen O'Hara	True		
87	2014	Special	GORDON E. SAWYER AWARD			David Winchester Gray	True		
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit)			Dr. Larry Hornbeck	True	Digital Apparatuses Technology	The Digital Micromirror Device (DMD) is the core technology that has enabled Texas Instruments' DLP Cinema projection to become the standard of the motion picture industry.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Iain Neil|ANDRÉ De Winter	True	Lenses and Filters	Incorporating novel telecentric multi-element aspherical optics, these camera lenses have delivered unprecedented optical and mechanical performance.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Brad Walker|D. Scott Dewald|Bill Werner|Greg Pettitt|Frank Poradish	True	Digital Apparatuses Technology	Working in conjunction with the film industry, Texas Instruments created a high-resolution, high-quality digital projection system that has replaced most film-based projection systems in the theatrical environment.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Ichiro Tsutsui|Masahiro Take|Mitsuyasu Tamura|Mitsuru Asano	True	Digital Apparatuses Technology	These precise, wide-gamut monitors allow creative image decisions to be made on set with confidence that the desired images can be accurately reproduced in post-production.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			John Frederick|Bob Myers|Karl Rasche|Tom Lianza	True	Digital Apparatuses Technology	This cost-effective display offered a stable, wide color gamut, allowing facility-wide adoption in feature animation and visual effects studios.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Peter Braun	True	Camera Cranes	This small cross-section system from Mad About Technology can operate from above or below the camera, achieving nearly impossible shots with repeatable movements through openings no larger than the camera itself.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Robert Nagle|Allan Padelford	True	Camera Cranes	The Biscuit Jr.'s unique chassis and portable driver pod enables traveling photography from a greater range of camera positions than previously possible, while keeping actors safe and the rig out of frame.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Harold Milligan|Steven Krycho|Reiner Doetzkies	True	Digital Apparatuses Technology	Texas Instruments' color-accurate, high-resolution, high-quality digital projection system has replaced most film-based projection systems in the theatrical environment.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Cary Phillips|Nicolas Popravka|Philip Peterson|Colette Mullenhoff	True	Digital Imaging Technology	This comprehensive system allows artists to quickly enhance and modify character animation and simulation performances. It has become a crucial part of ILM's production workflow over the past decade.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Tim Cotter|Roger Van Der Laan|Ken Pearce|GREG LaSALLE	True	Digital Imaging Technology	The MOVA system provides a robust way to capture highly detailed, topologically consistent, animated meshes of a deforming object. This technology is fundamental to the facial pipeline at many visual effects companies. It allows artists to create character animation of extremely high quality.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Dan Piponi|Kim Libreri|George Borshukov	True	Digital Imaging Technology	The Universal Capture system broke new ground in the creation of realistic human facial animation. This technology produced an animated, high-resolution, textured mesh driven by an actor's performance.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Marco Revelant|Alasdair Coull|Shane Cooper	True	Digital Imaging Technology	Barbershop's unique architecture allows direct manipulation of full-density hair using an intuitive, interactive and procedural toolset, resulting in greatly enhanced productivity with finer-grained artistic control than is possible with other existing systems.
87	2014	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Michael Sechrest|Chris King|Greg Croft	True	Digital Imaging Technology	This software substantially improves an artist's ability to create specifically designed trees and vegetation by combining a procedural building process with the flexibility of intuitive, direct manipulation of every detail.
